epoch,lr,train_total,train_color,train_exposure,train_spatial,train_smooth_spa,train_smooth_temp,train_edge,train_ms_ssim,train_perception_temporal,train_perception_perceptual,train_warp_temporal,val_total,val_psnr,val_ssim,val_psnr_y,val_lpips,val_map50,vid_orb_keypoints,vid_homography_inlier_ratio,vid_flow_epe,epoch_time_sec
80,1.1387326887403332e-05,1.641471426129341,0.03822712258324027,0.44945305891036985,0.05243559617549181,0.019156988525390627,0.04880801050066948,0.19589712065160275,0.0060071518421173095,1.0113066678136586,1.1010300691068173,0.04880801050066948,1.5112316187085777,15.10129478882099,0.6327525349012737,15.607605087346045,0.2596395192988988,0.5016372030195982,133.5425,0.9890938578271675,22.338142976760864,701.7649996100008
81,1.0453658778440112e-05,1.6420840194940567,0.03833879733090289,0.4496453764498234,0.052486605820059776,0.019161874389648437,0.048769891655817625,0.19577517916560172,0.005978412508964539,1.0158659136027097,1.102012394487858,0.048769891655817625,1.5091271318238357,14.835794761263092,0.6214301563028631,15.268727261444617,0.26704850882805625,,,,,696.6565184300052
82,9.5595115734092e-06,1.641288063263893,0.037886575180199,0.45013091190457344,0.05220300549864769,0.019239938354492187,0.048682695030793546,0.19563872843384741,0.00570082778930664,1.0172237845242023,1.10564354287982,0.048682695030793546,1.5122934405145974,14.758586809552948,0.6203457964905377,15.217832836611517,0.26739435244737,,,,,696.8546906789998
83,8.70576768765027e-06,1.6436437704086304,0.038536962992791086,0.4499548403322697,0.05254676385819912,0.01923168182373047,0.04876083454750478,0.19557305782735349,0.00646707706451416,1.0278194044604898,1.0980107086896895,0.04876083454750478,1.5088660213454017,14.422023427897486,0.6073971267404228,14.848383829511445,0.2726139174453143,,,,,696.723051121
84,7.893269663304789e-06,1.6417931265115737,0.03831090428675525,0.45019648240208626,0.05212580376155675,0.019194110107421874,0.04869698230847716,0.1956573591053486,0.005939350819587707,1.0173614664018154,1.1032269130468368,0.04869698230847716,1.5120098077017685,14.261946505513684,0.6013202453995573,14.632645746757245,0.2769723751678549,,,,,696.8974725170046
85,7.1228193378287565e-06,1.6433655200958253,0.03806740420260467,0.45097650641798975,0.05200044174417853,0.01921899108886719,0.04865076666772366,0.19555202932953836,0.006433296370506287,1.0264486290961503,1.1029771628558636,0.04865076666772366,1.5174067184842865,14.287292061180905,0.6034714597566374,14.700817658983429,0.2760598451412957,0.5172021264615266,120.77,0.9873531170840029,22.36315586090088,702.5555929960028
86,6.395177052675798e-06,1.6445013846874237,0.03831184332901612,0.4511820714533329,0.05211673532277346,0.01921340637207031,0.0486168019041419,0.1959934614688158,0.005943748188018799,1.0255515912368893,1.1098261746168137,0.0486168019041419,1.5140717152891487,13.815923805894522,0.5828649745932941,14.202909313399216,0.28746032663460436,,,,,696.9994097410017
87,5.711060902932045e-06,1.6416536022424697,0.03808463145485148,0.4511635692358017,0.051612856440991166,0.01928798370361328,0.048516212137788534,0.19544644780158996,0.005957978773117065,1.025416365288198,1.1052949375271797,0.048516212137788534,1.5249775206220562,13.760148188163495,0.5810249018771895,14.143547641819922,0.29074893943194685,,,,,697.4373448429978
88,5.071146028642947e-06,1.6414331194400786,0.038003156959312036,0.451483872371912,0.05139635865986347,0.019278921508789064,0.04858597871139646,0.1951645363032818,0.006105411314964294,1.0273577536337077,1.1028003105819226,0.04858597871139646,1.5226965546607971,13.414989701632795,0.5651719755139845,13.774275335772284,0.2979643653179037,,,,,697.3552332109975
89,4.476063948531561e-06,1.644413223695755,0.037882753917016086,0.4519280640900135,0.05176941322982311,0.019254129028320313,0.04861703994385898,0.19581686355769634,0.005944628596305847,1.0230689141765237,1.1054663686931134,0.04861703994385898,1.5238802823527107,13.217673441459393,0.5532436095948877,13.578182146467011,0.3057683274663728,,,,,697.5958096940012
90,3.926401936765843e-06,1.6485268814563752,0.03790737513434142,0.4532286124646664,0.0519444996483624,0.01923419189453125,0.04840616613924503,0.19613102099895477,0.005998600554466248,1.021774168691039,1.1150599454164505,0.04840616613924503,1.5292263154325814,12.940530390575015,0.5368633599116884,13.309604496791446,0.31711105591264266,0.5197823231634886,104.3275,0.9869432495503503,25.00491139411926,702.9824002069945
91,3.4227024433899027e-06,1.6446569276332854,0.038322313582384956,0.45254863624572755,0.05139201418235898,0.019275015258789063,0.04864586293809116,0.19601875266134738,0.005455335807800293,1.0099959418714046,1.1254170097351075,0.04864586293809116,1.5339800735999798,12.524804312607337,0.5086089927574684,12.883860612737722,0.335681282240769,,,,,697.4327992610051
92,2.9654625589913256e-06,1.6453162385463715,0.03810192639552988,0.4532152653336525,0.0512257999997586,0.019339532470703125,0.04836395221091807,0.19613725271523,0.005432213735580445,1.0077123808920383,1.1205495196700097,0.04836395221091807,1.5421703416725685,12.359493452927161,0.4966120696787176,12.753814376633743,0.34498202954900675,,,,,697.4851219210104
93,2.5551335241327686e-06,1.6491455807685853,0.03796957798670046,0.45423664078116416,0.051484329138696196,0.019369326782226564,0.04836891328208148,0.1961488109588623,0.005760033297538757,1.000793892377615,1.1280447896540164,0.04836891328208148,1.5553823133994793,12.024334299153296,0.46871210994391604,12.427336363956845,0.3656759223547475,,,,,697.4402391210024
94,2.1921202840320086e-06,1.6508807905673981,0.038570084055745975,0.4541264832496643,0.05164471767507493,0.019414981079101563,0.04850035160966217,0.1973839522600174,0.005116342568397522,0.9881798249647021,1.1410899135112762,0.04850035160966217,1.5680953387556404,11.866019035207815,0.4534492238328375,12.262303442790591,0.37853565735035927,,,,,697.5969319529977
95,1.8767810889299092e-06,1.6479078626155854,0.038216601677192374,0.4540105682194233,0.05120386056676507,0.019482757568359373,0.048481892835348844,0.19656043912172316,0.005324307465553284,0.9909614945977926,1.1375704872131347,0.048481892835348844,1.5886574531423634,11.66481484215835,0.4328070927796693,12.061375527546323,0.3970141477625945,0.5304784883623538,89.3525,0.9813802456098615,23.35525559425354,703.1521205339959
96,1.6094271405406865e-06,1.6489491773128508,0.03756874023713171,0.45498039462566375,0.05102211249135435,0.01947650146484375,0.0484664515145123,0.19659065719246865,0.005307392573356628,0.9824872992157936,1.1441276967406273,0.0484664515145123,1.6071842230599502,11.489782325152692,0.41576233981498356,11.880878275838391,0.4119147848466347,,,,,698.4607793230098
97,1.3903222849333511e-06,1.654659556722641,0.03854576112804935,0.45486981574296953,0.05197547851987183,0.019465347290039063,0.04838412402309478,0.19810916309952736,0.005078710222244263,0.9773428954184056,1.1515232164263725,0.04838412402309478,1.6313165981194069,11.358823225415986,0.4013382550971261,11.755755317622217,0.42715221129614733,,,,,1112.3750933629926
98,1.2196827521475405e-06,1.6527486649513246,0.03785203782059252,0.4553221726953983,0.05150713643468916,0.019479833984375,0.048430737388134006,0.1977919891476631,0.004860090804100037,0.9753920670092106,1.1502067784547805,0.048430737388134006,1.6475570016893848,11.243933636566688,0.38960433070515765,11.636249180497794,0.4376838253489856,,,,,782.6629885959992
99,1.097676942800558e-06,1.6550165082454682,0.03823542699711397,0.45540117138028147,0.051644226023927334,0.019483526611328125,0.04861791862435639,0.19840500801205635,0.005194795656204223,0.9792086352109909,1.1537085691690445,0.04861791862435639,1.663765584600383,11.17299718692385,0.3816176458936313,11.559471451002976,0.44577762201942245,,,,,694.7951609260053
100,1.0244252618962857e-06,1.6581743840694427,0.03856000504344702,0.455594078540802,0.052175965544208884,0.019456692504882814,0.04859109116308391,0.19901405080258847,0.0048634870052337645,0.9712030990570784,1.1621865816950798,0.04859109116308391,1.67503756490247,11.126201284342798,0.3762035096256897,11.510539597478406,0.4521286587776809,0.5526886613472648,84.0175,0.9801757715119147,24.206801538467406,699.4208398089977
